"quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge"
"A5P",17,"0","Bouteloua rothrockii",4.67060968051815,24.9639987996921,66.9813893603586,1,1,0,0,23.6689246958939,0
"A5P",17,"1","Bouteloua rothrockii",2.29039509975868,35.1614965926478,30.1569561642848,1,0,0,1,29.4090062597138,0
"A5P",17,"2","Bouteloua rothrockii",6.51440188155668,38.9183435091996,28.1659893557853,1,1,0,2,26.7953373261606,0
"A5P",17,"3","Bouteloua rothrockii",23.6025400150143,44.8973125773824,23.8892907747017,1,1,0,3,19.8020077059854,0
"A5P",17,"4","Bouteloua rothrockii",5.28704752900309,4.84899467471092,11.633763574654,1,1,0,4,2.97149341244206,0
"A5P",17,"5","Bouteloua rothrockii",2.17811997062861,72.8861308709813,7.54495433166553,1,1,0,5,6.80430309987736,0
"A5P",17,"6","Bouteloua rothrockii",12.4761648217677,62.39452252095,42.5123574786681,1,1,0,6,33.7353365832075,0
"A5P",17,"7","Bouteloua rothrockii",8.40185566635696,90.2870646306119,84.6379760381148,1,1,0,7,8.16376551630728,0
"A5P",17,"8","Bouteloua rothrockii",11.0240849644475,53.9944124861124,89.2107712079205,1,1,0,8,9.0638159339309,0
"A5P",17,"22","Bouteloua rothrockii",2.74664700674322,65.1565135311249,48.6838839709524,1,1,0,22,33.5946584452,0
"A5P",17,"23","Bouteloua rothrockii",0.25048851966858,8.380126953125,54.541015625,1,0,0,23,8.1298828125,0
"A5P",17,"25","Bouteloua rothrockii",0.25048851966858,22.320556640625,56.097412109375,1,1,0,25,22.0703125,0
"A5P",17,"26","Bouteloua rothrockii",0.25048851966858,48.077392578125,56.26220703125,1,0,0,26,43.487548828125,0
"A5P",17,"27","Bouteloua rothrockii",0.25048851966858,52.50244140625,57.061767578125,1,0,0,27,42.68798828125,0
"A5P",17,"28","Bouteloua rothrockii",0.24743378162384,55.9814453125,57.2601318359375,1,0,0,28,42.49267578125,0
"A5P",17,"29","Bouteloua rothrockii",0.25048851966858,53.22265625,58.4228515625,1,0,0,29,41.326904296875,0
"A5P",17,"30","Bouteloua rothrockii",0.2596527338028,76.019287109375,64.1082763671875,1,1,0,30,23.73046875,0
"A5P",17,"32","Bouteloua rothrockii",0.25048851966858,15.9423828125,68.359375,1,1,0,32,15.692138671875,0
"A5P",17,"33","Bouteloua rothrockii",0.25048851966858,63.482666015625,69.439697265625,1,1,0,33,30.31005859375,0
"A5P",17,"34","Bouteloua rothrockii",0.25048851966858,22.442626953125,72.760009765625,1,0,0,34,22.1923828125,0
"A5P",17,"36","Bouteloua rothrockii",0.25048851966858,20.361328125,76.141357421875,1,0,0,36,20.111083984375,0
"A5P",17,"37","Bouteloua rothrockii",0.25048851966858,14.94140625,91.63818359375,1,1,0,37,8.111572265625,0
"A5P",18,"12","Bouteloua rothrockii",1.05041665299052,14.7668987904502,92.2031558767166,2,1,0,37,7.13191165439433,0
"A5P",18,"13","Bouteloua rothrockii",4.21782531629863,24.7449463827995,66.9640132851464,2,1,0,0,23.6682014861237,0
"A5P",18,"14","Bouteloua rothrockii",1.17382325197524,23.1104081961333,56.1971312754666,2,1,0,25,22.3672711915871,0
"A5P",18,"15","Bouteloua rothrockii",25.1945744980719,7.50070692395154,13.1469615080626,2,1,0,4,4.15424706807479,0
"A5P",18,"16","Bouteloua rothrockii",1.26343810961615,26.6912672857405,21.3542342925784,1,1,0,38,20.6664554415825,0
"A5P",18,"17","Bouteloua rothrockii",6.4332524108148,39.080310266331,28.1676670976937,2,1,0,2,26.8458746743261,0
"A5P",18,"18","Bouteloua rothrockii",23.331001766388,45.0178672534085,23.91158276102,2,1,0,3,19.8533739518813,0
"A5P",18,"19","Bouteloua rothrockii",1.96347276687602,73.2693872403408,7.84829121005263,2,0,0,5,7.06089294473465,0
"A5P",18,"20","Bouteloua rothrockii",14.317984082285,62.2516923655141,42.6143230026094,2,1,0,6,33.6721256607848,0
"A5P",18,"21","Bouteloua rothrockii",2.22791200779915,65.2730431271725,48.8556473814858,2,0,0,22,33.6721256607848,0
"A5P",18,"22","Bouteloua rothrockii",8.64867503154855,90.2215981746921,84.8985582489203,2,1,0,7,8.03295693838922,0
"A5P",18,"23","Bouteloua rothrockii",5.07666542292371,67.3636101125817,99.3700142216659,1,1,0,39,-0.00589666439685743,1
"A5P",18,"24","Bouteloua rothrockii",14.4347831053247,53.4802275087347,82.2541902305227,2,1,0,8,15.2627256615533,0
"A5P",18,"28","Bouteloua rothrockii",0.24743378162384,63.8427734375,69.0399169921875,2,1,0,33,30.712890625,0
